ID,TestName,Status,Type,US_ID,TC_ID,Artifact,ExecutionTime
837,testUpdatePost,PASS,API,US204,Update an existing post,"artifacts/api/testUpdatePost_20250930_195952.json",2025-09-30 19:59:52
838,testGetCommentsForPost,PASS,API,US209,Get comments for a post,"artifacts/api/testGetCommentsForPost_20250930_195952.json",2025-09-30 19:59:52
839,testCreatePost,PASS,API,US203,Create a new post,"artifacts/api/testCreatePost_20250930_195952.json",2025-09-30 19:59:52
840,testPatchPost,PASS,API,US205,Patch an existing post,"artifacts/api/testPatchPost_20250930_195952.json",2025-09-30 19:59:52
841,testGetSinglePost,PASS,API,US202,Get single post by ID,"artifacts/api/testGetSinglePost_20250930_195952.json",2025-09-30 19:59:52
842,testCreateComment,PASS,API,US210,Create a comment,"artifacts/api/testCreateComment_20250930_195952.json",2025-09-30 19:59:52
843,testHomePageContainsDepartureAndDestination,PASS,UI,US102,Verify Departure and Destination fields exist on Home Page,"",2025-09-30 20:00:21
844,testHomePageTitle,PASS,UI,US101,Verify Home Page Title,"",2025-09-30 20:00:21
845,testPurchasePageContainsForm,PASS,UI,US105,Verify Purchase Page Contains Form,"",2025-09-30 20:00:21
846,testConfirmationPage,PASS,UI,US108,Verify Confirmation Page,"",2025-09-30 20:00:21
847,testFlightSelectionPage,PASS,UI,US110,Verify Flight Selection Page UI Elements,"",2025-09-30 20:00:21
848,testNavigateToHomePage,PASS,UI,US109,Navigate to Home Page,"",2025-09-30 20:00:22
849,testSelectFirstFlight,PASS,UI,US104,Select First Flight from Flights Page,"",2025-09-30 20:00:22
850,testFlightSearchNavigation,PASS,UI,US103,Verify Flight Search Navigation from Home Page,"",2025-09-30 20:00:22
851,testPurchaseFlight,PASS,UI,US107,Purchase Flight,"",2025-09-30 20:00:23
852,testFillPurchaseForm,PASS,UI,US106,Fill Purchase Form,"",2025-09-30 20:00:23
853,testDeletePost,PASS,API,US206,Delete a post,"artifacts/api/testDeletePost_20250930_200026.json",2025-09-30 20:00:26
854,testGetSinglePost,PASS,API,US202,Get single post by ID,"artifacts/api/testGetSinglePost_20250930_200027.json",2025-09-30 20:00:27
855,testGetCommentsForPost,PASS,API,US209,Get comments for a post,"artifacts/api/testGetCommentsForPost_20250930_200027.json",2025-09-30 20:00:27
856,testCreateComment,PASS,API,US210,Create a comment,"artifacts/api/testCreateComment_20250930_200027.json",2025-09-30 20:00:27
857,testUpdatePost,PASS,API,US204,Update an existing post,"artifacts/api/testUpdatePost_20250930_200027.json",2025-09-30 20:00:27
858,testGetSingleUser,PASS,API,US208,Get single user by ID,"artifacts/api/testGetSingleUser_20250930_200027.json",2025-09-30 20:00:27
859,testGetAllUsers,PASS,API,US207,Get all users,"artifacts/api/testGetAllUsers_20250930_200027.json",2025-09-30 20:00:27
860,testPatchPost,PASS,API,US205,Patch an existing post,"artifacts/api/testPatchPost_20250930_200027.json",2025-09-30 20:00:27
861,testGetAllPosts,PASS,API,US201,Get all posts,"artifacts/api/testGetAllPosts_20250930_200027.json",2025-09-30 20:00:27
862,testCreatePost,PASS,API,US203,Create a new post,"artifacts/api/testCreatePost_20250930_200027.json",2025-09-30 20:00:27
863,testFlightSelectionPage,PASS,UI,US110,Verify Flight Selection Page UI Elements,"",2025-10-01 17:04:20
864,testConfirmationPage,PASS,UI,US108,Verify Confirmation Page,"",2025-10-01 17:04:20
865,testSelectFirstFlight,PASS,UI,US104,Select First Flight from Flights Page,"",2025-10-01 17:04:21
866,testPurchasePageContainsForm,PASS,UI,US105,Verify Purchase Page Contains Form,"",2025-10-01 17:04:21
867,testFlightSearchNavigation,PASS,UI,US103,Verify Flight Search Navigation from Home Page,"",2025-10-01 17:04:21
868,testHomePageContainsDepartureAndDestination,PASS,UI,US102,Verify Departure and Destination fields exist on Home Page,"",2025-10-01 17:04:21
869,testNavigateToHomePage,PASS,UI,US109,Navigate to Home Page,"",2025-10-01 17:04:22
870,testHomePageTitle,PASS,UI,US101,Verify Home Page Title,"",2025-10-01 17:04:22
871,testPurchaseFlight,PASS,UI,US107,Purchase Flight,"",2025-10-01 17:04:23
872,testFillPurchaseForm,PASS,UI,US106,Fill Purchase Form,"",2025-10-01 17:04:23
873,testDeletePost,PASS,API,US206,Delete a post,"artifacts/api/testDeletePost_20251001_170425.json",2025-10-01 17:04:25
874,testCreateComment,PASS,API,US210,Create a comment,"artifacts/api/testCreateComment_20251001_170426.json",2025-10-01 17:04:26
875,testGetSinglePost,PASS,API,US202,Get single post by ID,"artifacts/api/testGetSinglePost_20251001_170426.json",2025-10-01 17:04:26
876,testGetCommentsForPost,PASS,API,US209,Get comments for a post,"artifacts/api/testGetCommentsForPost_20251001_170426.json",2025-10-01 17:04:26
877,testGetAllUsers,PASS,API,US207,Get all users,"artifacts/api/testGetAllUsers_20251001_170426.json",2025-10-01 17:04:26
878,testCreatePost,PASS,API,US203,Create a new post,"artifacts/api/testCreatePost_20251001_170426.json",2025-10-01 17:04:26
879,testUpdatePost,PASS,API,US204,Update an existing post,"artifacts/api/testUpdatePost_20251001_170426.json",2025-10-01 17:04:26
880,testGetSingleUser,PASS,API,US208,Get single user by ID,"artifacts/api/testGetSingleUser_20251001_170426.json",2025-10-01 17:04:26
881,testGetAllPosts,PASS,API,US201,Get all posts,"artifacts/api/testGetAllPosts_20251001_170426.json",2025-10-01 17:04:26
882,testPatchPost,PASS,API,US205,Patch an existing post,"artifacts/api/testPatchPost_20251001_170426.json",2025-10-01 17:04:26
883,testDeletePost,PASS,API,US206,Delete a post,"artifacts/api/testDeletePost_20251001_170852.json",2025-10-01 17:08:53
884,testHomePageTitle,PASS,UI,US101,Verify Home Page Title,"",2025-10-01 17:08:54
885,testPurchasePageContainsForm,PASS,UI,US105,Verify Purchase Page Contains Form,"",2025-10-01 17:08:54
886,testFlightSelectionPage,PASS,UI,US110,Verify Flight Selection Page UI Elements,"",2025-10-01 17:08:54
887,testNavigateToHomePage,PASS,UI,US109,Navigate to Home Page,"",2025-10-01 17:08:54
888,testConfirmationPage,PASS,UI,US108,Verify Confirmation Page,"",2025-10-01 17:08:54
889,testHomePageContainsDepartureAndDestination,PASS,UI,US102,Verify Departure and Destination fields exist on Home Page,"",2025-10-01 17:08:55
890,testGetSingleUser,PASS,API,US208,Get single user by ID,"artifacts/api/testGetSingleUser_20251001_170855.json",2025-10-01 17:08:55
891,testGetAllUsers,PASS,API,US207,Get all users,"artifacts/api/testGetAllUsers_20251001_170855.json",2025-10-01 17:08:55
892,testCreatePost,PASS,API,US203,Create a new post,"artifacts/api/testCreatePost_20251001_170855.json",2025-10-01 17:08:55
893,testGetCommentsForPost,PASS,API,US209,Get comments for a post,"artifacts/api/testGetCommentsForPost_20251001_170855.json",2025-10-01 17:08:55
894,testPatchPost,PASS,API,US205,Patch an existing post,"artifacts/api/testPatchPost_20251001_170855.json",2025-10-01 17:08:55
895,testUpdatePost,PASS,API,US204,Update an existing post,"artifacts/api/testUpdatePost_20251001_170855.json",2025-10-01 17:08:55
896,testGetAllPosts,PASS,API,US201,Get all posts,"artifacts/api/testGetAllPosts_20251001_170855.json",2025-10-01 17:08:55
897,testGetSinglePost,PASS,API,US202,Get single post by ID,"artifacts/api/testGetSinglePost_20251001_170855.json",2025-10-01 17:08:55
898,testCreateComment,PASS,API,US210,Create a comment,"artifacts/api/testCreateComment_20251001_170855.json",2025-10-01 17:08:55
899,testSelectFirstFlight,PASS,UI,US104,Select First Flight from Flights Page,"",2025-10-01 17:08:55
900,testFlightSearchNavigation,PASS,UI,US103,Verify Flight Search Navigation from Home Page,"",2025-10-01 17:08:56
901,testFillPurchaseForm,PASS,UI,US106,Fill Purchase Form,"",2025-10-01 17:08:57
902,testPurchaseFlight,PASS,UI,US107,Purchase Flight,"",2025-10-01 17:08:57
903,testSelectFirstFlight,PASS,UI,US104,Select First Flight from Flights Page,"",2025-10-01 17:18:01
904,testPurchasePageContainsForm,PASS,UI,US105,Verify Purchase Page Contains Form,"",2025-10-01 17:18:01
905,testConfirmationPage,PASS,UI,US108,Verify Confirmation Page,"",2025-10-01 17:18:01
906,testNavigateToHomePage,PASS,UI,US109,Navigate to Home Page,"",2025-10-01 17:18:01
907,testHomePageContainsDepartureAndDestination,PASS,UI,US102,Verify Departure and Destination fields exist on Home Page,"",2025-10-01 17:18:01
908,testHomePageTitle,FAIL,UI,US101,Verify Home Page Title,"",2025-10-01 17:18:01
909,testFlightSelectionPage,PASS,UI,US110,Verify Flight Selection Page UI Elements,"",2025-10-01 17:18:01
910,testDeletePost,PASS,API,US206,Delete a post,"artifacts/api/testDeletePost_20251001_171759.json",2025-10-01 17:18:01
911,testFlightSearchNavigation,PASS,UI,US103,Verify Flight Search Navigation from Home Page,"",2025-10-01 17:18:02
912,testCreatePost,PASS,API,US203,Create a new post,"artifacts/api/testCreatePost_20251001_171803.json",2025-10-01 17:18:03
913,testGetCommentsForPost,PASS,API,US209,Get comments for a post,"artifacts/api/testGetCommentsForPost_20251001_171803.json",2025-10-01 17:18:03
914,testGetSingleUser,PASS,API,US208,Get single user by ID,"artifacts/api/testGetSingleUser_20251001_171803.json",2025-10-01 17:18:03
915,testGetSinglePost,PASS,API,US202,Get single post by ID,"artifacts/api/testGetSinglePost_20251001_171803.json",2025-10-01 17:18:03
916,testGetAllPosts,PASS,API,US201,Get all posts,"artifacts/api/testGetAllPosts_20251001_171803.json",2025-10-01 17:18:03
917,testCreateComment,PASS,API,US210,Create a comment,"artifacts/api/testCreateComment_20251001_171803.json",2025-10-01 17:18:03
918,testGetAllUsers,PASS,API,US207,Get all users,"artifacts/api/testGetAllUsers_20251001_171803.json",2025-10-01 17:18:03
919,testPatchPost,PASS,API,US205,Patch an existing post,"artifacts/api/testPatchPost_20251001_171803.json",2025-10-01 17:18:03
920,testUpdatePost,PASS,API,US204,Update an existing post,"artifacts/api/testUpdatePost_20251001_171803.json",2025-10-01 17:18:03
921,testFillPurchaseForm,PASS,UI,US106,Fill Purchase Form,"",2025-10-01 17:18:03
922,testPurchaseFlight,PASS,UI,US107,Purchase Flight,"",2025-10-01 17:18:03
923,testDeletePost,PASS,API,US206,Delete a post,"artifacts/api/testDeletePost_20251001_172943.json",2025-10-01 17:29:44
924,testCreatePost,PASS,API,US203,Create a new post,"artifacts/api/testCreatePost_20251001_172945.json",2025-10-01 17:29:45
925,testGetSingleUser,PASS,API,US208,Get single user by ID,"artifacts/api/testGetSingleUser_20251001_172945.json",2025-10-01 17:29:45
926,testGetAllUsers,PASS,API,US207,Get all users,"artifacts/api/testGetAllUsers_20251001_172945.json",2025-10-01 17:29:45
927,testGetCommentsForPost,PASS,API,US209,Get comments for a post,"artifacts/api/testGetCommentsForPost_20251001_172945.json",2025-10-01 17:29:45
928,testUpdatePost,PASS,API,US204,Update an existing post,"artifacts/api/testUpdatePost_20251001_172945.json",2025-10-01 17:29:45
929,testCreateComment,PASS,API,US210,Create a comment,"artifacts/api/testCreateComment_20251001_172945.json",2025-10-01 17:29:45
930,testGetAllPosts,PASS,API,US201,Get all posts,"artifacts/api/testGetAllPosts_20251001_172945.json",2025-10-01 17:29:45
931,testPatchPost,PASS,API,US205,Patch an existing post,"artifacts/api/testPatchPost_20251001_172945.json",2025-10-01 17:29:45
932,testGetSinglePost,FAIL,API,US202,Get single post by ID,"artifacts/api/testGetSinglePost_20251001_172945.json",2025-10-01 17:29:45
933,testFlightSelectionPage,PASS,UI,US110,Verify Flight Selection Page UI Elements,"",2025-10-01 17:29:46
934,testHomePageTitle,FAIL,UI,US101,Verify Home Page Title,"",2025-10-01 17:29:46
935,testPurchasePageContainsForm,PASS,UI,US105,Verify Purchase Page Contains Form,"",2025-10-01 17:29:47
936,testNavigateToHomePage,PASS,UI,US109,Navigate to Home Page,"",2025-10-01 17:29:47
937,testHomePageContainsDepartureAndDestination,PASS,UI,US102,Verify Departure and Destination fields exist on Home Page,"",2025-10-01 17:29:47
938,testConfirmationPage,PASS,UI,US108,Verify Confirmation Page,"",2025-10-01 17:29:47
939,testFlightSearchNavigation,PASS,UI,US103,Verify Flight Search Navigation from Home Page,"",2025-10-01 17:29:48
940,testSelectFirstFlight,PASS,UI,US104,Select First Flight from Flights Page,"",2025-10-01 17:29:48
941,testPurchaseFlight,PASS,UI,US107,Purchase Flight,"",2025-10-01 17:29:49
942,testFillPurchaseForm,PASS,UI,US106,Fill Purchase Form,"",2025-10-01 17:29:49
943,testHomePageTitle,PASS,UI,US101,Verify Home Page Title,"",2025-10-01 17:44:52
944,testHomePageContainsDepartureAndDestination,PASS,UI,US102,Verify Departure and Destination fields exist on Home Page,"",2025-10-01 17:44:52
945,testConfirmationPage,PASS,UI,US108,Verify Confirmation Page,"",2025-10-01 17:44:52
946,testFlightSelectionPage,PASS,UI,US110,Verify Flight Selection Page UI Elements,"",2025-10-01 17:44:52
947,testNavigateToHomePage,PASS,UI,US109,Navigate to Home Page,"",2025-10-01 17:44:52
948,testPurchasePageContainsForm,PASS,UI,US105,Verify Purchase Page Contains Form,"",2025-10-01 17:44:52
949,testSelectFirstFlight,PASS,UI,US104,Select First Flight from Flights Page,"",2025-10-01 17:44:54
950,testFlightSearchNavigation,PASS,UI,US103,Verify Flight Search Navigation from Home Page,"",2025-10-01 17:44:54
951,testPurchaseFlight,PASS,UI,US107,Purchase Flight,"",2025-10-01 17:44:54
952,testFillPurchaseForm,PASS,UI,US106,Fill Purchase Form,"",2025-10-01 17:44:55
953,testDeletePost,PASS,API,US206,Delete a post,"artifacts/api/testDeletePost_20251001_174458.json",2025-10-01 17:44:58
954,testCreateComment,PASS,API,US210,Create a comment,"artifacts/api/testCreateComment_20251001_174459.json",2025-10-01 17:44:59
955,testGetAllUsers,PASS,API,US207,Get all users,"artifacts/api/testGetAllUsers_20251001_174459.json",2025-10-01 17:44:59
956,testGetSinglePost,PASS,API,US202,Get single post by ID,"artifacts/api/testGetSinglePost_20251001_174459.json",2025-10-01 17:44:59
957,testPatchPost,PASS,API,US205,Patch an existing post,"artifacts/api/testPatchPost_20251001_174459.json",2025-10-01 17:44:59
958,testCreatePost,PASS,API,US203,Create a new post,"artifacts/api/testCreatePost_20251001_174459.json",2025-10-01 17:44:59
959,testGetSingleUser,PASS,API,US208,Get single user by ID,"artifacts/api/testGetSingleUser_20251001_174459.json",2025-10-01 17:44:59
960,testGetCommentsForPost,PASS,API,US209,Get comments for a post,"artifacts/api/testGetCommentsForPost_20251001_174459.json",2025-10-01 17:44:59
961,testGetAllPosts,PASS,API,US201,Get all posts,"artifacts/api/testGetAllPosts_20251001_174459.json",2025-10-01 17:44:59
962,testUpdatePost,PASS,API,US204,Update an existing post,"artifacts/api/testUpdatePost_20251001_174459.json",2025-10-01 17:44:59
963,testHomePageTitle,PASS,UI,US101,Verify Home Page Title,"",2025-10-01 18:17:18
964,testFlightSearchNavigation,PASS,UI,US103,Verify Flight Search Navigation from Home Page,"",2025-10-01 18:17:19
965,testConfirmationPage,PASS,UI,US108,Verify Confirmation Page,"",2025-10-01 18:17:27
966,testHomePageContainsDepartureAndDestination,PASS,UI,US102,Verify Departure and Destination fields exist on Home Page,"",2025-10-01 18:17:28
967,testFlightSelectionPage,PASS,UI,US110,Verify Flight Selection Page UI Elements,"",2025-10-01 18:17:29
968,testNavigateToHomePage,PASS,UI,US109,Navigate to Home Page,"",2025-10-01 18:17:30
969,testPurchasePageContainsForm,PASS,UI,US105,Verify Purchase Page Contains Form,"",2025-10-01 18:17:31
970,testPurchaseFlight,PASS,UI,US107,Purchase Flight,"",2025-10-01 18:17:33
971,testFillPurchaseForm,PASS,UI,US106,Fill Purchase Form,"",2025-10-01 18:17:33
972,testSelectFirstFlight,PASS,UI,US104,Select First Flight from Flights Page,"",2025-10-01 18:17:34
973,testDeletePost,PASS,API,US206,Delete a post,"artifacts/api/testDeletePost_20251001_181738.json",2025-10-01 18:17:38
974,testGetCommentsForPost,PASS,API,US209,Get comments for a post,"artifacts/api/testGetCommentsForPost_20251001_181739.json",2025-10-01 18:17:39
975,testCreatePost,PASS,API,US203,Create a new post,"artifacts/api/testCreatePost_20251001_181739.json",2025-10-01 18:17:39
976,testGetAllUsers,PASS,API,US207,Get all users,"artifacts/api/testGetAllUsers_20251001_181739.json",2025-10-01 18:17:39
977,testGetSingleUser,PASS,API,US208,Get single user by ID,"artifacts/api/testGetSingleUser_20251001_181739.json",2025-10-01 18:17:39
978,testCreateComment,PASS,API,US210,Create a comment,"artifacts/api/testCreateComment_20251001_181739.json",2025-10-01 18:17:39
979,testGetSinglePost,PASS,API,US202,Get single post by ID,"artifacts/api/testGetSinglePost_20251001_181739.json",2025-10-01 18:17:39
980,testGetAllPosts,PASS,API,US201,Get all posts,"artifacts/api/testGetAllPosts_20251001_181739.json",2025-10-01 18:17:39
981,testUpdatePost,PASS,API,US204,Update an existing post,"artifacts/api/testUpdatePost_20251001_181739.json",2025-10-01 18:17:39
982,testPatchPost,PASS,API,US205,Patch an existing post,"artifacts/api/testPatchPost_20251001_181739.json",2025-10-01 18:17:39
983,testPurchasePageContainsForm,PASS,UI,US105,Verify Purchase Page Contains Form,"",2025-10-01 18:20:02
984,testFlightSelectionPage,PASS,UI,US110,Verify Flight Selection Page UI Elements,"",2025-10-01 18:20:02
985,testHomePageContainsDepartureAndDestination,PASS,UI,US102,Verify Departure and Destination fields exist on Home Page,"",2025-10-01 18:20:02
986,testConfirmationPage,PASS,UI,US108,Verify Confirmation Page,"",2025-10-01 18:20:02
987,testHomePageTitle,PASS,UI,US101,Verify Home Page Title,"",2025-10-01 18:20:02
988,testNavigateToHomePage,PASS,UI,US109,Navigate to Home Page,"",2025-10-01 18:20:02
989,testSelectFirstFlight,PASS,UI,US104,Select First Flight from Flights Page,"",2025-10-01 18:20:02
990,testFlightSearchNavigation,PASS,UI,US103,Verify Flight Search Navigation from Home Page,"",2025-10-01 18:20:03
991,testPurchaseFlight,PASS,UI,US107,Purchase Flight,"",2025-10-01 18:20:04
992,testFillPurchaseForm,PASS,UI,US106,Fill Purchase Form,"",2025-10-01 18:20:04
993,testDeletePost,PASS,API,US206,Delete a post,"artifacts/api/testDeletePost_20251001_182007.json",2025-10-01 18:20:07
994,testGetCommentsForPost,PASS,API,US209,Get comments for a post,"artifacts/api/testGetCommentsForPost_20251001_182008.json",2025-10-01 18:20:08
995,testGetAllPosts,PASS,API,US201,Get all posts,"artifacts/api/testGetAllPosts_20251001_182008.json",2025-10-01 18:20:08
996,testPatchPost,PASS,API,US205,Patch an existing post,"artifacts/api/testPatchPost_20251001_182008.json",2025-10-01 18:20:08
997,testGetAllUsers,PASS,API,US207,Get all users,"artifacts/api/testGetAllUsers_20251001_182008.json",2025-10-01 18:20:08
998,testUpdatePost,PASS,API,US204,Update an existing post,"artifacts/api/testUpdatePost_20251001_182008.json",2025-10-01 18:20:08
999,testCreatePost,PASS,API,US203,Create a new post,"artifacts/api/testCreatePost_20251001_182008.json",2025-10-01 18:20:08
1000,testGetSingleUser,PASS,API,US208,Get single user by ID,"artifacts/api/testGetSingleUser_20251001_182008.json",2025-10-01 18:20:08
1001,testGetSinglePost,PASS,API,US202,Get single post by ID,"artifacts/api/testGetSinglePost_20251001_182008.json",2025-10-01 18:20:08
1002,testCreateComment,PASS,API,US210,Create a comment,"artifacts/api/testCreateComment_20251001_182008.json",2025-10-01 18:20:08
1003,testHomePageTitle,FAIL,UI,N/A,Verify Home Page Title,"",2025-10-01 18:27:19
1004,testFlightSelectionPage,FAIL,UI,N/A,Verify Flight Selection Page UI Elements,"",2025-10-01 18:27:19
1005,testHomePageContainsDepartureAndDestination,FAIL,UI,N/A,Verify Departure and Destination fields exist on Home Page,"",2025-10-01 18:27:19
1006,testSelectFirstFlight,FAIL,UI,N/A,Select First Flight from Flights Page,"",2025-10-01 18:27:19
1007,testPurchasePageContainsForm,FAIL,UI,N/A,Verify Purchase Page Contains Form,"",2025-10-01 18:27:19
1008,testFillPurchaseForm,FAIL,UI,N/A,Fill Purchase Form,"",2025-10-01 18:27:19
1009,testNavigateToHomePage,FAIL,UI,N/A,Navigate to Home Page,"",2025-10-01 18:27:19
1010,testPurchaseFlight,FAIL,UI,N/A,Purchase Flight,"",2025-10-01 18:27:19
1011,testFlightSearchNavigation,FAIL,UI,N/A,Verify Flight Search Navigation from Home Page,"",2025-10-01 18:27:19
1012,testConfirmationPage,FAIL,UI,N/A,Verify Confirmation Page,"",2025-10-01 18:27:19
1013,testDeletePost,PASS,API,US206,Delete a post,"artifacts/api/testDeletePost_20251001_182722.json",2025-10-01 18:27:22
1014,testGetSingleUser,PASS,API,US208,Get single user by ID,"artifacts/api/testGetSingleUser_20251001_182723.json",2025-10-01 18:27:23
1015,testPatchPost,PASS,API,US205,Patch an existing post,"artifacts/api/testPatchPost_20251001_182723.json",2025-10-01 18:27:23
1016,testUpdatePost,PASS,API,US204,Update an existing post,"artifacts/api/testUpdatePost_20251001_182723.json",2025-10-01 18:27:23
1017,testCreateComment,PASS,API,US210,Create a comment,"artifacts/api/testCreateComment_20251001_182723.json",2025-10-01 18:27:23
1018,testGetAllPosts,PASS,API,US201,Get all posts,"artifacts/api/testGetAllPosts_20251001_182723.json",2025-10-01 18:27:23
1019,testCreatePost,PASS,API,US203,Create a new post,"artifacts/api/testCreatePost_20251001_182723.json",2025-10-01 18:27:23
1020,testGetSinglePost,PASS,API,US202,Get single post by ID,"artifacts/api/testGetSinglePost_20251001_182723.json",2025-10-01 18:27:23
1021,testGetCommentsForPost,PASS,API,US209,Get comments for a post,"artifacts/api/testGetCommentsForPost_20251001_182723.json",2025-10-01 18:27:23
1022,testGetAllUsers,PASS,API,US207,Get all users,"artifacts/api/testGetAllUsers_20251001_182723.json",2025-10-01 18:27:23
1023,testHomePageContainsDepartureAndDestination,FAIL,UI,N/A,Verify Departure and Destination fields exist on Home Page,"",2025-10-01 18:27:41
1024,testConfirmationPage,FAIL,UI,N/A,Verify Confirmation Page,"",2025-10-01 18:27:41
1025,testFlightSearchNavigation,FAIL,UI,N/A,Verify Flight Search Navigation from Home Page,"",2025-10-01 18:27:41
1026,testHomePageTitle,FAIL,UI,N/A,Verify Home Page Title,"",2025-10-01 18:27:41
1027,testPurchasePageContainsForm,FAIL,UI,N/A,Verify Purchase Page Contains Form,"",2025-10-01 18:27:41
1028,testPurchaseFlight,FAIL,UI,N/A,Purchase Flight,"",2025-10-01 18:27:41
1029,testFillPurchaseForm,FAIL,UI,N/A,Fill Purchase Form,"",2025-10-01 18:27:41
1030,testNavigateToHomePage,FAIL,UI,N/A,Navigate to Home Page,"",2025-10-01 18:27:41
1031,testSelectFirstFlight,FAIL,UI,N/A,Select First Flight from Flights Page,"",2025-10-01 18:27:41
1032,testFlightSelectionPage,FAIL,UI,N/A,Verify Flight Selection Page UI Elements,"",2025-10-01 18:27:41
1033,testDeletePost,PASS,API,US206,Delete a post,"artifacts/api/testDeletePost_20251001_182744.json",2025-10-01 18:27:44
1034,testGetSinglePost,PASS,API,US202,Get single post by ID,"artifacts/api/testGetSinglePost_20251001_182745.json",2025-10-01 18:27:45
1035,testCreatePost,PASS,API,US203,Create a new post,"artifacts/api/testCreatePost_20251001_182745.json",2025-10-01 18:27:45
1036,testGetSingleUser,PASS,API,US208,Get single user by ID,"artifacts/api/testGetSingleUser_20251001_182745.json",2025-10-01 18:27:45
1037,testCreateComment,PASS,API,US210,Create a comment,"artifacts/api/testCreateComment_20251001_182745.json",2025-10-01 18:27:45
1038,testGetAllUsers,PASS,API,US207,Get all users,"artifacts/api/testGetAllUsers_20251001_182745.json",2025-10-01 18:27:45
1039,testUpdatePost,PASS,API,US204,Update an existing post,"artifacts/api/testUpdatePost_20251001_182745.json",2025-10-01 18:27:45
1040,testGetCommentsForPost,PASS,API,US209,Get comments for a post,"artifacts/api/testGetCommentsForPost_20251001_182745.json",2025-10-01 18:27:45
1041,testPatchPost,PASS,API,US205,Patch an existing post,"artifacts/api/testPatchPost_20251001_182745.json",2025-10-01 18:27:45
1042,testGetAllPosts,PASS,API,US201,Get all posts,"artifacts/api/testGetAllPosts_20251001_182745.json",2025-10-01 18:27:45
1043,testFlightSearchNavigation,FAIL,UI,N/A,Verify Flight Search Navigation from Home Page,"",2025-10-01 18:29:25
1044,testNavigateToHomePage,FAIL,UI,N/A,Navigate to Home Page,"",2025-10-01 18:29:25
1045,testSelectFirstFlight,FAIL,UI,N/A,Select First Flight from Flights Page,"",2025-10-01 18:29:25
1046,testFillPurchaseForm,FAIL,UI,N/A,Fill Purchase Form,"",2025-10-01 18:29:25
1047,testConfirmationPage,FAIL,UI,N/A,Verify Confirmation Page,"",2025-10-01 18:29:25
1048,testPurchaseFlight,FAIL,UI,N/A,Purchase Flight,"",2025-10-01 18:29:25
1049,testHomePageContainsDepartureAndDestination,FAIL,UI,N/A,Verify Departure and Destination fields exist on Home Page,"",2025-10-01 18:29:25
1050,testHomePageTitle,FAIL,UI,N/A,Verify Home Page Title,"",2025-10-01 18:29:25
1051,testFlightSelectionPage,FAIL,UI,N/A,Verify Flight Selection Page UI Elements,"",2025-10-01 18:29:25
1052,testPurchasePageContainsForm,FAIL,UI,N/A,Verify Purchase Page Contains Form,"",2025-10-01 18:29:25
1053,testDeletePost,PASS,API,US206,Delete a post,"artifacts/api/testDeletePost_20251001_182928.json",2025-10-01 18:29:28
1054,testCreatePost,PASS,API,US203,Create a new post,"artifacts/api/testCreatePost_20251001_182929.json",2025-10-01 18:29:29
1055,testGetSinglePost,PASS,API,US202,Get single post by ID,"artifacts/api/testGetSinglePost_20251001_182929.json",2025-10-01 18:29:29
1056,testCreateComment,PASS,API,US210,Create a comment,"artifacts/api/testCreateComment_20251001_182929.json",2025-10-01 18:29:29
1057,testGetSingleUser,PASS,API,US208,Get single user by ID,"artifacts/api/testGetSingleUser_20251001_182929.json",2025-10-01 18:29:29
1058,testPatchPost,PASS,API,US205,Patch an existing post,"artifacts/api/testPatchPost_20251001_182929.json",2025-10-01 18:29:29
1059,testGetCommentsForPost,PASS,API,US209,Get comments for a post,"artifacts/api/testGetCommentsForPost_20251001_182929.json",2025-10-01 18:29:29
1060,testUpdatePost,PASS,API,US204,Update an existing post,"artifacts/api/testUpdatePost_20251001_182929.json",2025-10-01 18:29:29
1061,testGetAllUsers,PASS,API,US207,Get all users,"artifacts/api/testGetAllUsers_20251001_182929.json",2025-10-01 18:29:29
1062,testGetAllPosts,PASS,API,US201,Get all posts,"artifacts/api/testGetAllPosts_20251001_182929.json",2025-10-01 18:29:29
1063,testPurchaseFlight,FAIL,UI,N/A,Purchase Flight,"",2025-10-01 18:30:01
1064,testHomePageTitle,FAIL,UI,N/A,Verify Home Page Title,"",2025-10-01 18:30:01
1065,testFlightSearchNavigation,FAIL,UI,N/A,Verify Flight Search Navigation from Home Page,"",2025-10-01 18:30:01
1066,testFlightSelectionPage,FAIL,UI,N/A,Verify Flight Selection Page UI Elements,"",2025-10-01 18:30:01
1067,testHomePageContainsDepartureAndDestination,FAIL,UI,N/A,Verify Departure and Destination fields exist on Home Page,"",2025-10-01 18:30:01
1068,testPurchasePageContainsForm,FAIL,UI,N/A,Verify Purchase Page Contains Form,"",2025-10-01 18:30:01
1069,testSelectFirstFlight,FAIL,UI,N/A,Select First Flight from Flights Page,"",2025-10-01 18:30:01
1070,testNavigateToHomePage,FAIL,UI,N/A,Navigate to Home Page,"",2025-10-01 18:30:01
1071,testFillPurchaseForm,FAIL,UI,N/A,Fill Purchase Form,"",2025-10-01 18:30:01
1072,testConfirmationPage,FAIL,UI,N/A,Verify Confirmation Page,"",2025-10-01 18:30:01
1073,testDeletePost,PASS,API,US206,Delete a post,"artifacts/api/testDeletePost_20251001_183004.json",2025-10-01 18:30:04
1074,testCreateComment,PASS,API,US210,Create a comment,"artifacts/api/testCreateComment_20251001_183005.json",2025-10-01 18:30:05
